context1	context2	label
Maréchal de camp Fransa ' da , 15 . yüzyılda oluşturulmuş bir rütbedir . Fransa Orduları ' nda Ancien Régime zamanında ,  <word>Restorasyon</word> döneminde ve Temmuz Monarşisi sırasında kullanılmıştır . Colonel ' den ( Albay ) bir üst rütbe olarak görülmüş ve - sonrasında oluşturulacak - Général de brigade rütbesiyle eşit konumda görülmüştür .	Made a pair de France on the  <word>Restoration</word> , Napoleon kept him as such during the Hundred Days but Canclaux refused to support him , though this did not prevent him being struck from the list of peers by the royal ordinance of 24 July 1815 .	T
Philadelphia , Pensilvanya ' da doğup büyüyen sanatçı , konservatuvar eğitimi için 1999 ' da New ~ York ' a gitti . Sonraki yıl Common ' ın " Like Water for Chocolate " ve  <word>Guru</word> ' nun " Jazzmatazz " serisinin üçüncü albümünde yer aldı . Interscope Records ile sözleşme yapan Bilal , Erykah Badu , Questlove ve D ' Angelo gibi isimleri bünyesinde bulunduran Soulquarians oluşumuyla yakın ilişki kurdu .	Among those producers was DJ Premier , recognized at the time for his raw and aggressive production with jazz-based samples and heavy scratching , and for his work with rapper  <word>Guru</word> as a part of hip hop duo Gang Starr .	T
Tiger II , II . Dünya Savaşı ' nın diğer birçok ağır tankı gibi yetersiz bir güce sahipti ve çok fazla yakıt tüketmekteydi .  <word>Şanzıman</word> , sekiz ileri ve dört geri vitesli Maybach OLVAR EG 40 12 16 Model B idi .	<word>Transmissions</word> used in later AMC vehicles came with either a 21- spline or a 23-spline output shaft . Transmissions coupled to four-cylinder engines typically used 21-spline output shafts . The 23-spline manual transmission was universal in the Eagle lines and was generally used with six-cylinder applications .	T
Bunun takip eden yüzyıllar boyunca Dağ Yahudileri kuzeye doğru hareket etmiş Oğuz Türkleri nin bölgeye yerleşmesine yol açmıştır . Nüfuslarındaki artış İran ' dan gelen Yahudilerle desteklendi . Orta Çağ ın sonunda  <word>Gilan</word> Yahudileri Oğuz ' a yerleşti . Bu çağda Dağ Yahudileri Akdeniz Yahudileriyle ekonomik ve kültürel bağ kurdular . Sovyetleşme sürecine kadar tarım cılık ve kumaş ticaretini meslek edindiler .	The Russian victory ratified for Safavid Irans ' cession of their territories in the Northern , Southern Caucasus and contemporary mainland Northern Iran , comprising the cities of Derbent ( southern Dagestan ) and Baku and their nearby surrounding lands , as well as the provinces of  <word>Gilan</word> , Shirvan , Mazandaran , and Astrabad to Russia per the Treaty of Saint Petersburg ( 1723 ) .	T
Surede Tanrı ' dan Rahmân olarak bahsedilir . Ayrıca şairlerin kötülüğünden ve yalancı oluşlarından bahsedilmesinin yanında Musa , Harun , Firavun mücadelesi , İbrahim ,  <word>Nuh</word> , Hûd , Salih , Lut ve Şuayb gibi peygamber kıssaları anlatılmaktadır . Paganların , Kur ’ an ’ ın vahiy dışı bir kaynağa dayalı olduğu iddialarına karşılık , onun bir vahiy eseri olduğu vurgulanmakta , söz konusu kaynakların Kur ’ an üzerinde hiçbir etkisinin bulunamayacağı ifade edilmektedir .	The word Hamitic derives from `` Ham '' the son of  <word>Noah</word> in the Old Testament . The organisation was founded in 1917 by George Wells Parker . In 1918 it published his pamphlet `` Children of the Sun '' .	T
1850ler ve 1860lar aynı zamanda , bazı akademisyenlere göre  <word>idealist</word> , Hegelci Genç Marx ' ın sonradan daha bilimsel bir zihinle Olgun Marx ' ın yazacağı eserlerine giden yolu katettiği yıllardır . Bu ayrım genellikle Yapısalcı Marksizm okulu tarafından dile getirilmekte , ve diğer akademisyenlerin böyle bir durumun varolduğuna katıldıkları anlamına gelmemektedir .	Such a theory considers that there is no transcendent principle or external cause to the world , and that the process of life production is contained in life itself . When compounded with  <word>Idealism</word> , the immanence theory qualifies itself away from `` the world '' to there being no external cause to one 's mind .	T
<word>Selçuk</word> subaşının paytaht (" başkent ") edindiğini bildiğimiz şehirdir . Enaz 10 . yüzyıldan beri Oğuz Yabgusunun kışlağı olan Arapça " Al - Qarjat al - haditha " ( Farsça : " Dih - i Nau ", türkçe adı Yengi - kend )' dir . Ayrıca , Orta Çağ ' ın sonunda Buhara ' da "" Turk - i Djandi "" adı altında bir ordugah (" kışla ")' dan bahsedilmiştir .	The following is a list of the Seljuk Sultans of the Sultanate of Rûm , from 1077 to 1307 . The sultans of Rûm were descended from Arslan Isra'il , son of the warlord  <word>Seljuk</word> . The Seljuk empire was founded by Chaghri and Tughril , sons of Arslan 's brother Mikail ibn Seljuk .	T
Quintus Ligarius ' un Roma ' ya dönme yasağının kalkması için çaba harcayan isimlerden birisi de onun arkadaşı Marcus Tullius Cicero ' dur . Milattan önce 46 ' da Ligarius ' un yasağının kalkacağından korkan vali Tubero ' nun oğlu Quintus Aelius Tubero , Ligarius ' un vatan haini olduğuna dair  <word>Caesar</word> huzurunda dava açar . Quintilianus ' un aktardığına göre Bu davanın sebebi Ligarius ' un Pompeius taraftarı olmasından daha çok , Roma tarafından devlet düşmanı ilan edilen I . Juba ile olan ilişkisidir .	In the late 1990s , with the success of `` ER `` , George Clooney popularized the  <word>Caesar</word> -style haircut worn by his character , Dr. Doug Ross . The style worked equally well for both young and older men alike , and Clooney 's distinguished salt and pepper color became very popular .	T
İzmir ilinin Bergama ilçesine bağlı köyler : Karalar , Narlıca , Pınarköy , Sarıdere , Tepeköy , Yalnızev ; Dikili ilçesine bağlı köyler : Deliktaş ;  <word>Kınık</word> ilçesine bağlı köyler : Arpadere , Arpaseki , Aziziye , Büyükoba , Çaltı , Elmadere , Taştepe ; Tire ilçesine bağlı köyler : Çayırlı .	The Turkish forces around Bergama were commanded by Ömer Kemal Bey , the military commander of Soma . They comprised irregular and a few regular Turkish forces from Soma ,  <word>Kınık</word> , Balıkesir , Kaşıkçı , Turanlı , Ayvalık and Kozak .	T
Refleks hareketi , bir duyu girdisi ile belirli bir motor çıktısı arasında çok veya az bağlantı oluşturan sinirsel bir devredir . Rekleks devreleri çeşitli  <word>karmaşık</word> yapılara sahiptirler . En basit spinal refleksler , omurilik teki internöron u etkinleştiren , duyu nöronları ile başlayan üçlü element zinciri tarafından oluşturulurlar .	Enjambment is a line break in the middle of a sentence , phrase or clause , or one that offers internal ( sub ) text or rhythmically jars for added emphasis . Alternation between enjambment and end-stopped line s is characteristic of some  <word>complex</word> and well composed poetry , such as in Milton 's `` Paradise Lost `` .	T
İndüktansın SI birimlerine göre birimi henry ( H ) olarak ifade edilir . Bu isim Amerikan bilim adamı ve manyetik araştırmacısı Joseph Henry ' den alınmıştır . 1 H = 1 Wb /  <word>A</word> .	Spectral responsivity : The spectral responsivity is a ratio of the generated photocurrent to incident light power , expressed in  <word>A</word> / W when used in photoconductive mode . The wavelength-dependence may also be expressed as a `` quantum efficiency `` or the ratio of the number of photogenerated carriers to incident photons which is a unitless quantity .	T
Tam karşılığı ise " yüksek dikiş " dir . Buna karşın , her özgün ya da kişiye özel dikilen tasarım haute couture olarak sınıflandırılmaz Genellikle üst gelir seviyesinde  <word>elit</word> müşterilerin ölçülerine ve beğenisine göre hazırlanan giyim türüdür . Yani kişinin kendi tercihlerine göre tasarımcının tasarımında değişiklikler yapılmasına olanak saglar .	The stated goal of the party is to unite all European natives under one flag , hence the name `` Imperium Europa '' , leading to `` a Europid bond forged through Spirituality closely followed by Race , nurtured through High culture , protected by High Politics , enforced by The  <word>Elite</word> . ''	T
Ordu - Giresun Havalimanına 42 km , Ordu ' ya 35 km ,  <word>Perşembe</word> ' ye 20 ' dir . Yason burnunun önü taşlık olmakla beraber , burada gemiler durabilmektedir . Yason adı , Argonotlar ' la beraber burada karaya çıkan Yason ’ dan kalmıştır .	Cape Jason ( ; ( ; ) is a cape located at Çaytepe / Çaka ( officially `` Aziziye '' ) villages ,  <word>Perşembe</word> ( formerly Vona ) district , Ordu Province , Turkey ( The North East Shores of Turkey ) .	T
Pirokinezi ,  <word>Yunan</word> kökenli ' (" pûr ", " ateş , yıldırım " anlamında ) ve ' (" kínesis ", " hareket " anlamında ) kelimelerinden köken alan bu isim , korku romanı yazarı Stephen King tarafından Firestarter romanındaki ana karakter Charlie McGee ' nin zihin gücüyle ateş yaratma veya kontrol etme yeteneğini belirtmek için türetilmiştir .	However , other languages that came into contact with it have also left their mark . In the thirteenth century , the lexicon of Portuguese had about 80 % words of Latin origin and 20 % of pre-Roman Gallaecian and Celtiberian , Germanic ,  <word>Greek</word> and Arabic origin .	T
Epimetheus , Zeus ' tan ateşi çalıp insanlara veren Prometheus ' un kardeşidir . Hesiodos ' a göre , İapetos ' la ve Klymene ' nin oğlu ve  <word>Atlas</word> , Menoitios ve Prometheus ' un kardeşidir . Günümüzde ise Satürn ' ün 119 km çapında doğal bir uydusuna verilen addır .	Some Titans seem only to serve a genealogical function , providing parents for more important offspring : Coeus and Phoebe as the parents of Leto , the mother , by Zeus , of the Olympians Apollo and Artemis ; Hyperion and Theia as the parents of Helios , Selene and Eos ; Iapetus as the father of  <word>Atlas</word> and Prometheus ; and Crius as the father of three sons Astraeus , Pallas , and Perses , who themselves seem only to exist to provide fathers for more important figures such as the Anemoi ( Winds ) , Nike ( Victory ) , and Hecate .	T
2011 yılında astronom Sunay Ibryamov tarafından asteroit yeniden keşfedilip , kendisine Bulgar astronom Prof . Diana Kjurkchieva ' nın ismi verilmiştir . ( 343743 ) Kjurkchieva asteroitin Güneş ' in etrafında dönme süresi 4 yıl 153  <word>gün</word> 10 saat ' tir .	During daytime , an observer sees indirect sunlight while in the shade , which includes cloud cover . '  <word>Day</word> ' is sometimes used instead of 'daytime ' , in this case 'day ' will mean 'the period of light between dawn and nightfall ; the interval from sunrise to sunset ' , which is synonymous with daytime .	T
Bölge Macaristan Krallığı ' na ait olduğu bir zamanda Alman Transilvanya Sakson topluluğu tarafından inşa edilmiştir . Kuruluşunda Roma Katolik kilisesi iken ,  <word>Reform</word> sonrasında Lutheran kilisesine dönüştürüldü . Çevreleyen köy ile birlikte , kilise , Erdel ' deki Müstahkem Kiliseli Köyler Dünya Mirası Sitesi nin bir parçasını oluşturmaktadır .	After the dissolution of the monasteries during the  <word>Reformation</word> , the grange was leased out , being described as a “ fortilage or castle , with a hall , etc . 51 acres and 12 cottages , leased in 1541 to the countess of Ormond at £4 ” .	T
Bostancı Terminali , 1987 yılında açıldı ve Kabataş ve Bakırköy ile birlikte İDO ' nun ilk üç terminalinden biri oldu . 1990 ' larda İDO deniz otobüsü seferlerini büyük ölçüde genişletti ve Bostancı ' dan Kartal , Pendik , Yenikapı ve  <word>Marmara</word> ve Avşa Adası ' na feribot seferleri başladı . Terminal , altı iskele ile bir terminal binasından oluşmaktadır ve terminal binasının içinde bilet gişeleri , bekleme alanları ve kafeler bulunmaktadır .	The 1935 Erdek–Marmara Islands earthquake occurred at 4 January on the islands of  <word>Marmara</word> and Avşa off Erdek in the Sea of Marmara , Turkey . It had a moment magnitude of 6.4 and a maximum felt intensity of VIII ( `` Severe '' ) on the Mercalli intensity scale , causing 5 deaths and 30 injuries .	T
1997 yılının başlarına gelindiğinde , RP ile TSK arasındaki siyasi mücadele artık apaçık görünür hale gelmişti . 30 Ocak 1997 ' de RP ' li  <word>Sincan</word> belediyesi tarafından düzenlenen ve İran ' ın Ankara büyükelçisi Muhammed Rıza Bagheri ' nin de davetli olduğu Kudüs gecesinde cihad konulu bir piyes sahneye konmuştu . 4 Şubat tarihinde Etimesgut Zırhlı Birlikler Okulu ve Eğitim Tümen Komutanlığı ' na bağlı tank ve kariyerlerle bazı askeri araçların sabah saatlerinde Sincan ' dan geçirilmesi bu etkinliğe karşı düzenlenen bir gövde gösterisi olarak yorumlandı .	Güzelkent ( literally `` beautiful city '' in Turkish ) is a neighbourhood of Etimesgut district in Ankara , Turkey . It is located near the Eryaman neighbourhood , 25 km far from the city centre of Ankara , and is bordered by Eryaman ,  <word>Sincan</word> , Fatih and Etimesgut .	T
30 Mayıs Olayı ( 1925 ), Çin ' de Şanghay ' da İngiliz polis inin gösteri yapan 13 işçiyi öldürmesiyle ülke çapında düzenlenen  <word>grev</word> ve gösteriler . Bu olay o güne değin Çin ' de gerçekleşmiş olan en büyük yabancı karşıtı gösteri olmuştur .	In Jersey City political boss Frank Hague secured the construction the Medical Center , the Armory , and Roosevelt Stadium .  <word>Strike</word> s also grew common during the Great Depression ; in 1937 a group of gravediggers from New Jersey went on strike .	T
Vize ' nin bilinen ilk resmi sahipleri Trakların bir kolu olan Astai ' lerdir . Daha sonraları Persler , Romalılar ,  <word>Keltler</word> , Peçenekler , Bizanslılar , Bulgarlar hakim olmuş ve son olarak Osmanlılar ile Türk egemenliği başlamıştır . 1369 tarihinde Osmanlı idaresine geçen yerleşim , Rumeli Eyalet ' nin bir sancağı olan Vize sancağının merkezi konumunda bulundu .	His `` Archaeologia Britannica '' concluded that all six languages derived from the same root . Lhuyd theorised that the root language descended from the languages spoken by the Iron Age tribes of Gaul , whom Greek and Roman writers called  <word>Celt</word> ic . Having defined the languages of those areas as Celtic , the people living in them and speaking those languages became known as Celtic too .	T
O zamanlar Yugoslavya Krallığı idaresindeki Üsküp şehrinde 1928 yılında dünyaya gelmiştir . Öğretmenlik de yapmıştır . Balkan Türkleri  <word>edebiyat</word> ında ( özellikle Yugoslavya ’ da ) önde gelen isimlerden biri olmuştur . Balkanlar ’ ın dışında Türkiye ’ de de bilinen bir edebiyatçı idi .	The Kumagaya campus houses Faculties of Law , Social Welfare and Geo-Environmental Sciences and their research departments , as well as the daytime liberal arts courses for freshmen and sophomores of the faculties of Buddhist Studies and  <word>Letters</word> .	T
21 Ekim 2005 tarihinde , “ 1 . Avrupa Bilgisayar Bilimi Zirvesi ” ilk kez Avrupa ' daki Bilişim ve Bilgisayar Bilimleri bölüm başkanlarını bir araya getirdi . Bu önemli olay , İsviçre Federal Teknoloji Enstitüsü ' nün iki dalı olan Bilgisayar Bilimi bölümlerinin ortak girişimi oldu : EPFL ( Lozan ) ve  <word>ETH</word> ( Zürih ).	The SIB Swiss Institute of Bioinformatics is a federation of research groups with affiliated bioinformaticians at SIB partner institutions : the Universities of Basel , Bern , Fribourg , Geneva , Lausanne , Lugano and Zurich , the Federal Institutes of Technology in Lausanne and  <word>Zurich</word> , the Friedrich Miescher Institute for Biomedical Research , the Institute of Oncology Research in Bellinzona , and the Geneva School of Business Administration ( HEG ) .	T
Serkan Altuniğne ( d . 14 Nisan 1977 ), Türk karikatürist . Karikatür çizmeye Ekim 2002 ' de  <word>Penguen</word> dergisinde başladı . Şubat 2006 ' da ilk karikatür kitabını yayımladı . " Serkan Altuniğne " ve " Aşk Acısı " adlı karikatür köşeleri vardır .	Bahadır Baruter ( born 1963 ) is Turkish caricaturist and one of the founders of the `` L-manyak '' , ``  <word>Penguen</word> `` , `` Lombak '' cartoon magazines . He is the husband of writer Mine Söğüt .	T
Müze binası  <word>Yenişehir</word> merkez ilçede Adnan Menderes Bulvarı üzerinde koordinatlarındadır . Kuzeyinde Muğdat Camii , batısında ise Mersin Deniz Müzesi yer alır . Bahçesiyle birlikte 7 dönemden daha geniştir . İki katlı bir binadır .	Insu is a village in  <word>Yenişehir</word> district , which is an intracity district within Greater Mersin , Turkey . The village which is at is north of Mersin city center and south of a canyon about deep .	T
Ardından amatör bir takım olan Newton Aycliffe Youth Centre AFC ' de orta saha lık yaptı . Yine bu takımdayken  <word>antrenör</word> ü Arthur Vickerstaff onu kaleci yaptı . Bu takımdan sonra Darlington ve Sunderland ' in altyapısında oynadı .	The American Swimming Coaches Association , or ASCA , is a professional organization for Swimming  <word>coaches</word> in the USA . It was founded in 1958 and is based in Fort Lauderdale , Florida .	T
fomis ( pronounced / ˈfoʊmiːz /) ya da fomit (/ ˈfoʊmaɪt /), parazit ya da mikrop gibi enfeksiyon etkenlerini taşıyabilen herhangi bir cansız obje . Deri hücreleri , saç telleri , giysi ler ve ortak kullanılan yatak lar  <word>bulaş</word> kaynağı olabilir .	It is spread through saliva and other respiratory secretions during coughing , sneezing , kissing , and chewing on toys . Inhalation of respiratory droplets from a carrier which may be someone who is themselves in the early stages of disease can  <word>transmit</word> the bacteria . Close contact with a carrier is the predominant risk factor .	T
Kasabadan kasabaya gezen ve gösteriler yapan bu ikili , Harrison ' un Klasik edebiyat eserlerinden  <word>Shelley</word> ' in şiiri " Ozymandias "; Habil ve Kabil ' in hikâyesi ; Shakespeare ' in eserleri ve Abraham Lincoln ' un Gettysburg Konuşması nı halka sergilemektedirler .	Rhoda is riddled with self-doubt , anxiety and depression , always rejecting and indicting human compromise , always seeking out solitude . She echoes  <word>Shelley</word> 's poem `` The Question '' ( paraphrased : I shall gather my flowers and present them — O ! to whom ? ) .	T
Video sanatı , televizyon veya sinema nın aksine , hareketli imgelere dayalı sanatsal işlerin bir alt türüdür . Görüntü veya ses verilerinden oluşup  <word>analog</word> veya dijital ortamlarda saklanabilir . Film ile arasında birçok paralellik ve ilişki olmasına rağmen video sanatı film değildir .	The society 's fields of interest , according to its website , include metrology ,  <word>analog</word> and digital electronic instrument s , systems and standards for measuring and recording electrical quantities ( in both the frequency and time domains ) , instrumentation and transducers for measurement of non-electrical variables , calibration and uncertainty , instruments with automated control and analysis functions , safety instrumentation , and new technology applications .	T
Hükûmete Başbakan önderlik eder ve diğer üst düzey bakanları belirler . Başbakan genellikle Avam Kamarası ' nın en büyük parti ve partiler koalisyonunun lideri olup  <word>hükümdar</word> tarafından atanır . Başbakan ve diğer bakanlar , Bakanlar Kurulu olarak bilinen en üst düzey karar alma komitesini oluşturur .	While the United Kingdom 's official religion is Protestant Christianity , the Church of England remains the state church of its largest constituent region , England . The  <word>Monarch</word> of the United Kingdom is the Supreme Governor of the Church , and accordingly , only a Protestant may inherit the British throne . This was enshrined into law by the Act of Settlement 1701 .	T
Halife Ebubekir devrinde Fatıma ' ya verilmeyerek Muhammed dönemindeki gibi kamu için gelirleri harcandı . Halife  <word>Ömer</word> Fedek Yahudi lerinin Müslümanlar aleyhinde faaliyette bulunduklarını öne sürerek topraklarının yarısının bedelini ödeyerek Suriye tarafına gönderdi . Diğer yarısının gelirinin Muhammed devrinde olduğu gibi kamu giderleri için harcanmasına devam edildi .	Shortly , before the Byzantines took the area back , the Persians gave control to the Christian population , who tore down the partly built edifice , and turned it into a garbage dump , which is what it was when the Caliph  <word>Omar</word> took the city in the 630s .	T
Vazelon Manastırı , Maçka bölgesinde dini , kültürel ve ekonomik hayata olan etkisi açısından hayati bir öneme sahipti . Sümela Manastırı ' nın , Vazelon Manastırı ' nın gelirinden elde edilen parayla inşa edildiği söylenir . Kilise kuzeyindeki dış duvarlarda Cennet ,  <word>Cehennem</word> ve Mahşer Günü ile ilgili fresk ler görmek mümkündür .	The Old Norse word `` Hel `` is the same as today 's English `` Hell '' , and as a proper noun , `` Hel `` was the ruler of Hel . In modern Norwegian the word for  <word>hell</word> is `` '' .	T
Ħ , Maltaca nın Latin kökenli alfabesinde bulunur ve  <word>H</word> harfinin bir çeşididir . Arapçadaki ح harfine denk düşer . Harfin IPA değeri / ħ / sembolüyle ifade edilir . Sırp kiril alfabesinde yer alan Ћ ( veya ћ ) harfiyle karıştırılmamalıdır çünkü bu harfin ses değeri / tɕ /' dir .	This should be clearly distinguished from Unicode characters that are rendered as identical glyphs or near-identical glyphs ( homoglyph s ) , either because they are historically cognate ( such as Greek Η vs. Latin  <word>H</word> ) or because of coincidental similarity ( such as Greek Ρ vs. Latin P , or Greek Η vs. Cyrillic Н , or the following homoglyphs quadruplet : astronomical symbol for `` Sun '' ☉ , `` circled dot operator '' ⊙ , the Gothic letter 𐍈 , the IPA symbol for a bilabial click ) .	T
Türkiye ’ de ise farklı bir karışıklık söz konusudur . Çerkesler dışında Anadolu ’ da Kafkas göçmeni olarak  <word>Abaza</word> , Oset , Çeçen , Karaçay , Dağıstan lı Avar - Lezgi halkları da yaşamaktadır . Yaklaşık 150 yıl önce Osmanlı topraklarına gelen Kuzey Kafkasya lı göçmenlerin büyük çoğunluğunun Çerkes olması ; kıyafet , gelenek görenek , dans ve müzik ve benzeri kültür öğelerinin benzerliği gibi nedenlerle diğer Kafkas halkları da bu coğrafyada Çerkes olarak adlandırılmıştır .	According to scholars and EU there are three to five million Circassians in Turkey . The closely related ethnic groups  <word>Abazins</word> ( 10,000 ) and Abkhazians ( 39,000 ) are also counted as Circassians . The Circassians are a Caucasian immigrant people ; the vast majority of them have been assimilated and only 20 % still speak Circassian .	T
Üç Yıllık Büyük Çin Kıtlığı (), Çin Halk Cumhuriyeti tarihi nde 1959 ile 1961 arası , yaygın  <word>kıtlık</word> la karakterize edilen bir dönem . Çin Komünist Partisi tarafından Üç Yıllık Doğal Afet () ya da Üç Yıllık Sıkıntı () olarak anılır .	<word>Famine</word> , which had plagued Upper Egypt during the late 13th dynasty and the 14th dynasty , also blighted the 16th dynasty , most evidently during and after the reign of Neferhotep III .	T
İlk maçında Eintracht Frankfurt karşısında 80 . dakikada Hamit Altıntop ' un yerine oyuna dahil oldu ve sezonun ilk maçında 1 - 1 beraberliği yaşadı .  <word>Lincoln</word> ’ ün ceza almasıyla Bayer 04 Leverkusen ve Bayern Münih maçlarında şans bulan ve bu şansı iyi değerlendirerek göze girmeyi başaran Mesut , Schalke ’ de ilk sezonunda 7 ’ si ilk on birde olmak üzere toplam 19 maçta oynamayı başardı .	Sivasspor hosted Beşiktaş as Fenerbahçe did for Kayserispor in the very crucial encounters of the weekend . Galatasaray was the guest of Gençlerbirliği . All three matches finished with narrow scores , therefore Fenerbahçe kept going as the leader .  <word>Lincoln</word> was the scorer for `` Cimbom '' .	T
Biranın açık tonlu olması için maltlar oldukça düşük sıcaklıklarda fırınlanır ve böylece koyulaşma oranı en aza indirgenir . Fermentasyon ise  <word>maya</word> ve ekşimsiliği sağlayan laktik asit bakterilerinden oluşan bir karışımla gerçekleştirilir .	Practical use of microbes began in ancient times with fermentation in food processing ; bread , beer and wine have been produced by  <word>yeast</word> s from the dawn of civilisation , such as in ancient Egypt .	T
Blackpool ,  <word>Lancashire</word> doğumlu Coleman oyunculuk kariyerine küçük yaşlarda In Yer Space adlı bir tiyatro grubu üyesi olarak başlamıştır . 2005 yılında drama okulunda ses testi yaptıktan sonra " Emmerdale " dizisinde Jasmine Thomas rolüne seçilmiştir .	On 30 May 1660 , Bridgeman was made Serjeant-at-Law , and two days later Lord Chief Baron of the Exchequer . The following week , on 7 June 1660 , he was created a Baronet , of Great Lever , in the County of  <word>Lancaster</word> . From 1660 to 1668 , Bridgeman was Chief Justice of the Court of Common Pleas , and from 1667 to 1672 Lord Keeper of the Great Seal , resigning because he refused to apply the Great Seal to the Royal Declaration of Indulgence , which he regarded as too generous to Catholics .	T
Ticari etkinlikler açısından gelişmiş olan Hazar Kağanlığı , Asya ile Avrupa arasındaki birçok ticaret yolunu kontrol altında tutuyordu . Avrasya ' nın birçok yerinde ticari bağları bulunan Hazarlar , Harezm ' de pamuklu dokuma ,  <word>keçe</word> , yastık kılıfı ticareti yapıyorlardı . Hatta Hazar Kağanlığı , İsveç ' le bile ticaret yapmıştır .	<word>Felt</word> mallets or cartwheel mallets have heads composed of layers of felt , held between two steel washers . They are mainly used on untuned percussion , as well as on timpani , and in the context of kit drumming are referred to as `` soft sticks '' .	T
Yaygın bir sağcı ( monarşist , milliyetçi ve nasyonal sosyalist ) " Dolchstoßlegende " yani Almanya ' nın I .~ Dünya ~ Savaşı ' nı askeri yenilgi sebebiyle değil de Alman Devrimi sebebiyle kaybettiğini iddia eden bir siyasi mit bu durumu daha da kötüleştirmişti . Diğer taraftan ,  <word>radikal</word> solcu komünistler , örneğin Spartaküs Birliği , " kapitalist yönetimi " olarak gördükleri sistemi bir " Räterepublik " kurmak amacıyla yıkmak istiyorlardı .	Shelley 's close circle of friends included some of the most important progressive /  <word>radical</word> thinkers of his day , including his father-in-law , the philosopher William Godwin ( 1756–1836 ) , and Leigh Hunt ( 1784–1859 ) .	T
Ekip , proje kapsamında Ağrı Dağı , Arjantin ' de bulunan Aconcagua Zirvesi ,  <word>Tacikistan</word> ' daki Somoni Zirvesi , Fransa ' daki Mont Blanc Zirvesi ve Tanzanya ' daki Kilimanjaro Zirvesi ne tırmanarak Türk ve Fenerbahçe bayraklarını dalgalandırdıktan sonra , dünyanın en yüksek dağı Everest ' in zirvesine 21 Mayıs 2007 tarihinde ulaşarak Türk ve Fenerbahçe bayraklarını diktiler .	The false osman ( `` Schizopygopsis stoliczkai '' ) is an Asian cyprinid freshwater fish living in the highlands of Afghanistan , southwestern China , Iran , northern India , Kyrgyzstan , Pakistan and  <word>Tajikistan</word> . Young individuals and small adults live in shallow streams and pools , while large adults inhabit the main river and lakes .	T
Karanın , buzulun , tuzlu suyun ve tatlı suyun hızla böylesi bir kaotik biçimde değişmesine en yakın örnek olarak  <word>Baltık</word> ve İskandinavya bölgeleri ve son buzul maksimumu sonlarında ortaya çıkan Kuzey Amerika ’ nın durumu örnek gösterilmektedir .	On July 27 , 1941 , State Commissar ( Reichskommissar ) Hinrich Lohse ( earlier Gauleiter of Schleswig-Holstein ) , ruler of the  <word>Baltic</word> lands and Belarus or Ostland as the territory was called by the invaders – made his guidelines on Jewish question public .	T
Tsattine (  <word>Dakelce</word> " Tsa ’ tenne ") ile bu adın İngilizce çevirisi olan Biver ( Beaver « kunduz ») adı ise günümüzde yaşadıkları Peace Nehri yöresine Kriler tarafından sürülmeden önceki asıl yerleri olan Beaver Nehri için kullandıkları " Tsades " ve burada yaşamış olan " local band " ın " Tsa - dunne " adına dayanır .	The Wycliffe Bible Translators affiliated  <word>Carrier</word> Bible Translation Committee translated the whole New Testament into the Nak'albun/Dzinhubun dialect . This was published by the International Bible Society in 1995 as `` Yak'usda Ooghuni : 'Andidi Khuni Neba Lhaidinla-i . ''	T
Protein macunları , temel olarak kas binaları için sporcu lar veya egzersiz tutkunları tarafından kullanılır . Diğer besinlere ek olarak , insan vücudunun kasları inşa etmek için proteine ihtiyacı vardır .  <word>Fitness</word> ve medikal alanlarda genellikle egzersiz sonrası proteinin kullanılan kasları oluşturmasına yardımcı olduğu kabul edilir . Peynir altı suyu proteini , atletik performans için kullanılan en popüler protein kaynaklarından biridir .	Subjects are divided into nine departments : English , Social Studies , Computer Science , World Languages , Science , Mathematics , Health and  <word>Fitness</word> , Fine Arts , and Religious Studies .	T
1987 yılında Harvard Üniversitesi , aksiyon ve animasyon bölümüne girdi . 1991 yılında mezun oldu . 1996 yılında  <word>Pi</word> adlı filmini yaptı . 1998 yılında gösterime giren " Pi " ile Sundance Film Festivali ' nde yönetmen ödülünü kazandı . Sonraki filmi Requiem for a Dream oldu .	On screen , Naidu starred in the cult film `` Office Space `` , as well as appearing in films such as `` K-Pax `` , `` Subway Stories `` , ``  <word>π</word> `` , `` Requiem for a Dream `` , `` Bad Santa `` , `` The War Within `` , `` The Guru `` , `` Waterborne `` , and `` Loins of Punjab Presents `` .	T
İpsala Marmara Bölgesi ' nin Trakya kesiminde , Edirne iline bağlı , yüzölçümü 753 km² olan bir ilçedir . Kuzeybatıda  <word>Meriç</word> , kuzeydoğuda Uzunköprü , doğuda ve güneyde Keşan , güneybatıda Enez ilçeleri ile çevrilidir .	Subaşı is a belde ( town ) in  <word>Meriç</word> district of Edirne Province , Turkey . At Subaşı is situated from the Greece border . The distance to Meriç is and to Edirne is .	T
