context1	context2	label
1892ko urtarrilaren 9an ofizial izendatu zen 8 . estatu dekretuaren bidez . 1891ko uztailaren 3an ospatu zen  <word>Paranáko</word> asamblada legegilean aurkeztu zen lehen aldiz bandera hau , Manuel Correia de Freitasek proposatu zuen . Paulo de Assunção artistak sortu zuen bandera hau .	When questioned about what career track she wanted to follow , Jolene replied : `` For the moment , I ’ m going to continue doing hosting and emceeing work . I ’ d like to learn more about  <word>PR</word> and advertising . Eventually work towards setting up my own business someday… '' .	F
Linux ordenagailurako nukleo libre baten izena da . Software libre aren nahiz kode irekizko garapenaren adibiderik entzutetsuena da . Beste alde batetik GNU / Linux deritzoguna dago , honek nukleoari eta bere  <word>aplikazioei</word> egiten die erreferentzia eta hau da izen egokia sistema eragile osorako .	A third party UNIX -like multitasking  <word>kernel</word> was produced , called GNO/ME , which runs under the GUI and provides preemptive multitasking . In addition , a system called `` The Manager '' can be used to make the Finder more like the one on the Macintosh , allowing major software ( other than just the `` accessory '' programs ) to run simultaneously through cooperative multitasking .	F
Web - orriak blokeatzen dituzten guraso - kontrolak sortzeko hainbat teknika daude . Add - on guraso - kontrol softwareak web - arakatzaileak edo Interneteko txat - aplikazioak behatzen dituzten  <word>API</word> - a kontrolatzen du . Eta , behatzen dituzten bitartean , hainbat kriterio kontuan hartzen dituzte ( esate baterako hitz debekatuez osatutako datu - basean hitzak arakatuz ).	Many surfaces considered in physics and chemistry ( physical sciences in general ) are  <word>interfaces</word> . For example , a surface may be the idealized limit between two fluid s ( the surface of the sea ) or the idealized boundary of a solid ( the surface of a ball ) .	F
Barne eta kanpo - taldeen inguruko hainbat azalpen psikologikoren gainean eraikia da , adibidez , gatazka errealista eta arrazismo sinbolikoa . Horretaz gain , identitate soziala ren teoria ere erabiltzen du . Lau  <word>mehatxu</word> definitzen ditu :	Ontario  <word>schools</word> are required to educate students about human rights and to develop young people ’ s understanding of what they are , how they were developed and threats that challenge them . Starting in 2009 , the Ontario Ministry of Education began implementing an Equity and Inclusive Education Strategy across the province that included making human rights education part of the primary and secondary curriculum .	F
" f " funtzioaren irudikapen grafikoa (" x "," f "(" x ")) bikote ordenatu guztien multzoaren irudikapen grafikoa da . Definizio - eremu aren eta irudiaren elementuen arteko korrespondentziaren bitartez irudikatzen da funtzioa ( funtzioa  <word>injektiboa</word> bada korrespondentzia hori bakarra izango da ; hau da , x - ren balio bakoitzerako f ( x ) bakarra existituko da ).	The GTA 2000 was a kind of test mule for the GTAm engine . That is the GTAm motor with Lucas  <word>injection</word> developing at 6,500 rpm that was fitted to a GTA 1300 Junior chassis . Tabucchi states that the first outing of these car was at the Tour de Corse in 1969 - this took place November 8–9 , 1969 .	F
mendean egoera hura korapilatu egin zen , Anjou eta Maineko konderriak eta Akitaniako dukerria k orobat geratu ziren Ingalaterrako errege etxeari ( Plantagênet ) lotuta . Ingelesen arriskua saihesteko Frantziako erregeek egin zituzten ekintzak XIII . mendean zehar eman zituzten fruituak : Normandia , Anjou ,  <word>Maine</word> eta Akitaniako zati bat berreskuratu zuten .	Bulldog Camps ( formerly known as `` Enchanted Pond Camps '' ) on Enchanted Pond is a traditional remote  <word>Maine</word> sporting camp in the western mountains that has attracted visitors for over a century .	F
<word>Espainian</word> berdea monarkiarekin lotzen da , Espainiako bi errepubliketan karlistek eta beste monarkiko batzuek " VERDE !" ( euskaraz : berde ) oihukatzen baitzuten ( Viva El Rey De España !). Ordutik , kolore berdea Espainiako monarkiarekin lotu izan da .	The Salviati Planisphere is a world map showing the  <word>Spanish</word> view of the Earth 's surface at the time of its creation 1525 , and includes the eastern coasts of North and South America and the Straits of Magellan .	F
Halere , iturri dokumentalek geroago baizik ez dute aipatzen gotorlekua : 1813an , Napoleondar Gerretan , Soult mariskala buru zuen frantziar armadak  <word>Wellington</word> britainiar jenerala buru zuen armada aliatua ( britaniar , portugaldar eta espainiar soldatuak eta espainiar gerrillariak ), geldiarazteko mugan izandako borrokaldietan .	The Wairarapa Connection is a New Zealand interurban commuter rail service along the Wairarapa Line between Masterton , the largest town in the Wairarapa , and  <word>Wellington</word> . It is operated by Wellington suburban operator Transdev ( with KiwiRail sub-contracted to operate the locomotives ) under contract from the Greater Wellington Regional Council .	F
Zuhaitz - belatzak basoetako habiak erabiltzen ditu ( batez ere  <word>belabeltz</word> ek egindakoak ) baina gertu landa gune irekiak behar ditu ehizatzeko . Basoei dagokienez , oso baso mota desberdinetan ikus daiteke espezie hau : artadietan , pinudietan , makal dietan , pagadietan … Izan ere , ez du zuhaitz dentsitate minimo bat besterik behar ( Palacin , 2010 ).	Sheathbills are opportunistic omnivore s , predator s and scavenger s , feeding on strandline debris , algae and other vegetation , as well as on invertebrate s , fish , seabird eggs and chicks , seal milk , blood , placenta s ,  <word>carrion</word> , faeces , rodents and human refuse .	F
Beroaren eta lanaren arteko lotura zehaztu zuen lehen fisikaria izan zen ; tresna termikoak aztertzen ari zela ,  <word>termodinamika</word> ren bigarren printzipioa edo Carnoten legea eman zuen , eta horrela sortu zen termodinamika modernoa (" Suaren motor indarraz eta indar hori garatzeko makinez gogoetak ", 1824 ).	The Nakidka signature reduction suite is also available for the T-90 . Nakidka is designed to reduce the probabilities of an object to be detected by Infrared ,  <word>Thermal</word> , Radar-Thermal , and Radar bands .	F
Baso hauetan koniferoen espezie asko ageri dira :  <word>zedro</word> ak , altzifre ak , izei ak , sabina k , ipuru ak , haginak , etab . Euri oihan epeletako hezetasunari esker , basoaren oihanpe an goroldio ugari hazi ohi da , bai eta belar eta zuhaixka espezie asko ere .	The trail is accessed via Nicola Road in  <word>Cedar</word> . The trail winds down to the oceanfront overlooking Gabriola Island through a coastal Douglas Fir forest , which leads down Joan Point Park , a 23 acre waterfront park which provides a vantage point overlooking Dodds Narrows .	F
Hitzarmen unibertsala ez bada ere , ohikoa da zirkuitu - diagramak ezkerretik eskuinera eta gohitik behera antolatzea , seinale nagusiaren eta indarraren fluxua jarraituz . Adibidez , irrati - hargailu baten eskema elektronikoan ,  <word>antena</word> sarrera ezkerrean jartzen da eta bozgorailu irteera eskuinean . Elikatze - iturri aren positiboaren eta etapa bakoitzaren harteko konexioak horriaren goialdean joango lirake , eta lur - konexioak , elikatze - iturriaren negatiboak edo beste itzulera bide batzuk horriaren behealdean .	Workers are typically the darkest members of the colony . The species has an  <word>antenna</word> with 11 segments and a propodeum with a pair of short but distinct angled spines between its upper and declivitous faces . Appendage hairs are generally few in number and appressed .	F
Jondoni Joanes Batista ( edo Batixta ) eliza edo San Joan Bataiatzailearen eliza Donibane Lohizune n dagoen  <word>eliza</word> da . Oinezkoentzako Gambetta kale tentagarriaren erdial ­ dean dago San Joan Bataiatzailearen eliza . Antzinako eliza gotikoa zegoen tokian eraiki zuten .	Križevci has nine church es ( seven Catholic , a Serbian Orthodox and a  <word>Greek</word> Catholic ) , some of them built in the Middle Ages . In the oldest Gothic Church of Saint Cross in Križevci , there are important Baroque pictures and a marble altar dating from the 18th century ( by Francesco Robba ) .	F
Grace Murray Hopper ( New York , 1906 ko Abenduaren 9 -  <word>Arlington</word> ( Virginia ), 1992 ko urtarrilaren 1 ), zientzialari a eta matematikari a izan zen . Lagunen artean " Amazing Grace " izena zuen .	In the United States military , the phrase is the motto of the US Army 's oldest infantry regiment , the 3rd U.S. Infantry Regiment (  <word>The</word> Old Guard ) , located at Fort Myer , Virginia ; the snake symbol can be found in the coat of arms of the 369th Infantry Regiment , known as the Harlem Hellfighters .	F
San Kristobal baseliza Bizkaiko Erandio udalerrian dagoen baseliza bat da .  <word>Goierri</word> eremuko Madalena auzoan dago , " San Kristobaleko Landa " deritzon lekuan , Madalena baseliza txikitik berrogeita hamar metro eskasera . Santutxuzarra , Santutxubarri baserriak , Meso edo Mesoien baserri multzoa ( Mesobarri , Mesoko eta Mesokotorre ) eta Iketze baserri multzotik ( Iketze , Iketzerdia eta Iketzeatze ) hurbil dago .	Faculty of Engineering : it has three campuses , the main campus in Mondragón , the  <word>Goierri</word> campus in Ordizia , and the Donostialdea campus , centered on energy and eco-engineering , in Hernani .	F
Plano inklinatua makina sinple klasikoetako bat da eta , izenak dion bezala ,  <word>plano</word> inklinatu bat bere bi muturrak garaiera ezberdinetan dituen gainazal lau bat da , aldapa bat adibidez . Objektu bat plano inklinatutik igotzen bada , zuzenean bi garaieren artean igo ordez , egin beharreko indar ra murrizten da , baina objektuak orduan distantzia gehiago egin behar du .	Important camera operator skills include choreographing and framing  <word>shots</word> , knowledge of and the ability to select appropriate camera lens es , and other equipment ( dollies , camera crane s , etc . )	F
Merkataritza ekoizle eta kontsumitzaileen artean zuzenean egin daiteke , baina maiz bitartekariak izaten dira , merkatari ak alegia , produktuak ekoizle edo beste bitartekari bati erosi eta bezeroen eskura jartzen dituztenak , erosketa eta salmenta - prezioen arteko diferentziaren  <word>mozkin</word> a eskuratuz .	Stephen J. Cannell , producer of `` Wiseguy '' , stated that the character Jim Profit from the short-lived Fox series ``  <word>Profit</word> `` ( which Cannell also produced ) was named after and partially based on the Mel Profitt character .	F
Horren ondorioz batez ere 1976 tik aurrera FDSEAren barruan eztabaida bultzatu zuten " 40en Taldea " izena hartu zuten kideek eta momentua heldu zela iritzi ziotenean aparteko sindikatua sortzeko deliberoa hartu zuten , laborari xumeen defentsa eraginkorragoa egin nahian . Mixel Berhokoirigoin ( Gamarte ), Peio Iralur ( Donazaharre ), Bernadette Oillarburu ( Jutsi ), Jenofa Mendiburu ( Senpere ) eta Arño Cachenaut (  <word>Bastida</word> ) izan ziren sortzaileetakoak .	During the summer months , Monpazier hosts a number of events of interest to tourists , including a cycle race around the  <word>bastide</word> ( usually at the start of August ) , a Medieval day ( 'fete medieval ' ) , a Kermesse and several specialist markets .	F
Azkenean , Dafne , bere aitaren ertzera iristen da eta laguntzeko erregutzen dio . Orduan , gorputza enbor - azalez estaltzen da , hankak sustrai bihurtzen dira eta besoak eta ile ,  <word>orbel</word> ez estalitako adar , guztira zuhaitz eder bat bihurtuz : erramua . Apolok , orduan , Dafne bere emaztea ezin zela izan erabaki zuen .	The litter left by kauri is much more  <word>acidic</word> than most trees , and as it decays similarly acidic compounds are liberated . In a process known as leaching , these acidic molecules pass through the soil layers with the help of rainfall , and release other nutrients trapped in clay such as nitrogen and phosphorus .	F
1978 . urtean Alma - Ata ko Lehen mailako osasun arretaren Konferentzia Internazionala ospatu zen , non aurrez aipatu ditugun printzipio horiek onartu ziren , baita biztanleriaren osasun maila hobetzeko lehen mailako arreta eta neurri sozial egokiak ( ur edangarri aren hornidura , elikadura ,  <word>txertaketa</word> ...) bermatuko zituena ere .	The music centers on a set of cylindrical bamboo trumpets called  <word>vaccine</word> , but also features drums , maraca s , güira s or güiro s ( a percussion instrument ) , and metal bells , as well as sometimes alsos which are made from recycled metal , often coffee cans .	F
Anodizazio - prozesuan zehar , aluminioaren gainean oxido - geruza bat sortzen da . Azido kromikoaren erabilera , normalean erabiltzen den azido sulfurikoaren ordez , aldaketa garrantzitsuak eragiten ditu sortzen den oxido - geruza . Cr ( VI )- a oso  <word>toxikoa</word> da , eta ondorioz , ingurumen - eta osasun - araudiek konposatu hau erabili ordez hain toxikoa ez den Cr ( III )- a erabiltzea bultzatu dute .	The song was taken off the radio as it contained politically sensitive lyrics according to the 2001 Clear Channel memorandum at the time such as `` ( I do n't think you ) trust in my self-righteous suicide . '' Regardless , the video gained constant play on MTV as did the album 's second single , ``  <word>Toxicity</word> `` . Even with the controversy surrounding `` Chop Suey ! ''	F
The King ' s Speech ( euskara z : " Erregearen hitzaldia ") 2010 ean egindako  <word>britainiar</word> - australia r film historikoa da . Istorioa David Seidler rek idatzi zuen . Filmak 2011an Film onenaren Oscar saria irabazi zuen .	The Wheeler County School District is a public school district in Wheeler County , Georgia , United States , based in Alamo . It serves the communities of Alamo , Glenwood , Helena , and  <word>Scotland</word> .	F
Zutabearteetan , muturretan , hondoan fikzio arkitektoniko korapilatsuak irudikatuta dituzten idulkietan bermatutako hainbat irudi ikus ditzakegu . Errematean , zenbait taila agertzen dira zutabeen eta taulamenduaren gainean , eta erdiko gorputzean , azkenik ,  <word>aingeru</word> en tailak ikusten dira . Kanpo aldeko arkua aingeru - buruekin apainduta ageri da .	Sreejith Sarang , an Indian film editor & Colorist , known for his work in Tamil , Telugu and Malayalam cinema industry . Sreejith made his debut with ``  <word>Angels</word> `` . His famous works as editor includes `` Ranam `` , Taxiwaala , `` Dear Comrade '' , `` Meeku Maathrame '' Cheptha , , `` Naragasooran `` .	F
Diseinua oso oinarrizkoa zen , Alemania ko MP - 28 metrailetaren ereduan oinarritua : kanoi a bere mekanismoarekin , metalezko kulata eta kargadore horizontala . Iskilu txikia zen , eta behin desmuntatua erraz ezkutatzen zen ; horrek  <word>Erresistentzia</word> ko kideentzat oso praktiko bihurtu zuen . Gerrillari ek STENak konpontzen eta egokitzen trebetasun handia garatu zuten .	Any residual suspicions that he was too close to the Germans were helpfully undermined on 9 June 1944 , very shortly before  <word>liberation</word> , by the Gestapo who suspected him of helping the Résistance and arrested him .	F
Madril eta Isabel II . ena etorbideen eta Balleneros kaleen artean kokatzen da . Umeentzako jolasgune txiki bat eta toki libre ugari du . 1980ko hamarkadan Udaletxeak bi pisutako  <word>garaje</word> bat eraiki eta plazak gaur egun duen itxura hartzen hasi zuen .	The company 's main service area was the Multnomah County suburbs east of Portland , including Gresham , Troutdale and Sandy , with routes between them and a main route connecting Gresham to Portland . Its buses were operated out of a  <word>garage</word> in Gresham . In the post-World War II years , the company also introduced bus service to suburbs west and southwest of Portland , in Washington County , with a division or subsidiary named Tualatin Valley Stages , Inc. ( sometimes referred to as Tualatin Stages ) .	F
" An ":  <word>Zeru</word> - jauna . Jainko lehenetariko bat . Jainko / Jainkosen erregea . Uruk hirian zuen bere tenplurik nagusiena . Bere emaztea Uras edo Ki ( Lurra ) edo Antum izan zen . Innana bere alaba zen .	In September 2016 ,  <word>Sky</word> `` completed '' their roll-out of IPv6 with 95 % of their customers getting IPv6 access . BT rolled out IPv6 support for `` all BT Broadband lines '' two months later in November 2016 .	F
Ondoren 2 . B mailako txapelduna izan zen eta mailaz igotzea lortu zuen , baina urtebete baino ez da bertan egon . 2019 - 20ko Errege Kopan Atlético Madril kanporatu zuen final 1 / 16etan eta  <word>Valentzia</word> penalti jaurtiketatan nagusitu zitzaion final 1 / 8etan .	The Castle of Ayora is located at an elevation of 552 ( 1,811 ft ) metres above mean sea level ( mamsl ) , in the centre of Ayora , a  <word>Valencian</word> town .	F
Estratosumendia da eta azken erupzioa Holozeno an eman zelakoan daude ikertzaileak , ez baita ezaguna ; noiz sortu zen ere ez dakigu .  <word>Sumendi</word> aren tontorra erriolita zko laba isuriak dituen galdara batek zatitzen du .	Rincón de la Vieja Volcano  <word>National</word> Park is located just to the northeast of Liberia . Volcanic hot springs , bubbling clay pots , and numerous waterfall s and river s may be found along the park 's many kilometres of hiking trails .	F
Kipping doktoreak ordea , argi - urtetara dauden satelite urrun horietan bizia dagoela ziurtatzea , oraingoz , amets bat dela dio , izan ere , ez bagara gai gure eguzki - sisteman bizia eduki dezaketen sateliteetara (  <word>Europa</word> edo Entzelado , kasu ) ailegatzeko , beste planeta - sistemetara iristea erabat ezinezkoa izan beharko luke .	Because the Lower Grindelwald and Unteraar glaciers drain into the Aar and hence the Rhine and North Sea , whilst the Fiescher glacier drains into the Rhone and hence the Mediterranean Sea , the Sidelhorn lies on the  <word>Europe</word> an continental divide .	F
Ingelesen arabera , Haizebeheko uharteak (" Leeward Islands ") Birjina uharteen ekialdetik Dominikar Errepublika ren iparralderaino iristen diren uharteak dira : Saba , San Eustakio , San ~ Martin , Guadalupe , Deseada ,  <word>Antigua</word> , Aingira , Saint Kitts eta Nevis , eta Montserrat .	Pre-Columbian social organisation and interaction interpreted through the study of settlement patterns . An archaeological case-study of the Pointe des Châteaux , La Désirade and Les Îles de la Petite Terre micro-region ,  <word>Guadeloupe</word> , F.W.I . Leiden University : Ph.D. thesis .	F
Edozein turboren diseinuak beti izango ditu alde txarrak .  <word>Turbo</word> txiki batek azkar harrapatuko du abiadura eraginkorra eta " boost " presio maximoa emango du motor raren abiadura angeluar ( bira / min ) txikietan , baina " boost " aren presioa makala izango da motorraren abiadura angeluar handietan .	On the NES Four Score , there is an option to switch between two-player and four-player modes , and there are  <word>turbo</word> A and B buttons that give any of the connected controllers a rapid-fire boost .	F
Lope Agirre izen berdineko pertsonaiari buruz Joan Mari Irigoien ek 1979 an idatzitako biografia liburua da .  <word>Lur</word> argitaletxeak argitaratu zuen . Liburu honetan Lope Agirre edo Lope Zoroa , euskal esploratzaile eta konkistatzailearen bizitza kontatzen da .	It was discovered by William Herschel on December 26 , 1785 , at which time he designated it H V.27 . The nebula is located about 830 parsec s or 2,700 light-year s away from  <word>Earth</word> . The Cone Nebula forms part of the nebulosity surrounding the Christmas Tree Cluster .	F
Billabesak , ibilgailu pribatua masiboki sortu zenetik aurrera , arazoak izan dituzte beti Iruñekeko eremu horretan ; izan ere , minutu pare bat atzeratu ohi dira , noranzko bakoitzeko errei bakarra dagoelako . Gainera , espaloiak laburrak dira , eta erreiek , batez ere  <word>Magdalena</word> inguruan , 5 metroko zabalera izan dezakete bakoitzak . Horregatik , Txantrea auzoa garraio publikoa gehien erabiltzen duenetako bat bada ere ( sarean bidaiari - maila handiena duten 4 linea igarotzen dira bertatik : eta eta linea ez dabil oso urrun ), zirkulatzeko erraztasun gutxien ematen diona da .	The Central Andes run up the center of the country between the Cauca and  <word>Magdalena</word> river valleys ( to the west and east respectively ) and includes the cities of Medellín , Manizales and Pereira .	F
Esaera Zaharren liburua ( hebreera z מ ִ ש ְ ל ֵ י , " Mish ' ley ") Itun Zaharreko liburu kanonikoa . Arau moralez eta esaera zaharrez osaturiko bilduma batzuk jasotzen ditu liburuak . Bilduma zaharrenak Salomon en eta  <word>Ezekias</word> en eskribauen garaikoak dira ( K . a . 700 ). Bildumen multzoa , berriz , K . a .	He was the son of R. Hiyya and his wife Judith , and the twin brother of  <word>Hezekiah</word> . He and his brother Hezekiah are often termed simply the `` sons of Hiyya '' or `` the young people '' , although both were celebrated for their learning and piety .	F
Estatu terrorismoa estatu batek egiten du , eta  <word>kontrainsurjentzia</word> - estrategia planifikatua eta antolatua da . Demozidio mota bat da . Bere helburuak betetzeko , terrorismoa erabiltzen du estatu batek errepresio politiko rako , legez gaindiko indarkeria baliatuz herritar guztien edo sektore baten aurka , eta maiz , subertsio egoeran gertatzen da hori .	`` Talk Too Much '' is a song written and recorded by American rock band  <word>COIN</word> , released as the lead single for their second studio album `` How Will You Know If You Never Try '' by Columbia Records .	F
Bertsolari liriko eta poetikoa , seriostasuna eta malenkonia ordezkatu izan zituen anitzetan ; bizitza , familia , baserri a , fedea eta natura izan zituen bertsoetako gai . Mattinekin batera , Ipar eta Hego  <word>Euskal</word> Herriko bertsozaleak elkartu zituen . " Ezin bertzean " ( 1969 ) eta " Odolaren mintzoa " ( 1976 ) bertso bildumak eman zituen argitara .	As a result of Drake 's huge success and the impact it had , this enabled the establishment of English and French (  <word>Basque</word> ) domination in North America and therefore colonial settlement in the early part of the 17th century .	F
Erromatarrak nagusi ziren arren Genseriko buruzagi bandaloak Basiliskok zuzenduriko flota garaitu zuen argi eta garbi Bizantzioko historia militarreko porrot handienetako bat izan zelarik . Denera 130 . 000 libera urre ( 9 . 000 . 000  <word>solido</word> ) xahutu ziren baita Mendebaldeko Inperioaren akabera aurreratu . Bada porrot honen sustatzaile Aspar zela dioenik .	Definitions may apply broadly to  <word>solid</word> , liquid , and gas eous forms or may be specific to one or a subset identified by a threshold characteristic such as toxicity or radioactivity .	F
Bi zatitan banatzen da : Darwin , kode ireki ko Unix - moduko ingurugiro bat BSD iturrian eta Mach kernel aren oinarritua , Apple Computer - ek moldatu eta garatua garatzaile independenteen laguntzaz ; eta  <word>GUI</word> jabedun bat Aqua izeneko eta Applek garatua .	In particular , when a solid-state material is interfaced with another solid , the terminations of the two different materials influence each other by means of chemical bond s. The behavior of the  <word>interface</word> is highly influenced by the properties of the material s. In particular , in spinterfaces , a metal and an organic semiconductor , which display very different electronic properties , are interfaced and they usually form a strong hybridization .	F
Karlistek bidean topatzen zituzten guztiak , bai ibiltzen bai lanean zeudenak , berarekin martxa egin edo bidetik urrun zeuden  <word>eskorta</word> batean uzten zituzten , soldadu pare batek gordeta . Horrela armada isabelinoak ezin zuen bere ibilaldiaren berria izan .	External hard disk drives are usually available as assembled integrated products but may be also assembled by combining an external  <word>enclosure</word> ( with USB or other interface ) with a separately purchased drive .	F
Juan Cruz Ruiz de Cabañas Crespo ( Esprontzeda , - Guadalajara , Mexiko , ) nafar elizgizon a eta teologoa izan zen . Salamancako Unibertsitatea n irakaslea , 1794an Pio VI . a k  <word>Leóngo</word> apezpiku izendatu zuen . Hala ere , ezin Nikaraguara itzuli eta 1795ean Guadalajarako gotzain bilakatu zen .	It is 157 km ( 98 miles ) long and runs from the Autovía A-66 at  <word>León</word> to the Autovía BU-30 at Burgos , where it connects with the Autovía A-62 and the Autovía A-1 .	F
Italia ko hegoaldean , arku - aurreko arroa garatzen da itsaspean , bi plaken artean harrapatutako zati mediterraneo mini - kontinenteetako bat dena . Lurrazal aren puzte honek , Italiako mendiak gorantz bultzatzen ditu , eta  <word>faila</word> aktiboak eta sumendi ak pizten ditu , Etna bezala . Iberia , banandutako beste lursail unitate bat , biratu egin da , eta Europa osoaren aurka jarri da , plakek talka egin dutelako .	Fault detection , isolation , and recovery ( FDIR ) is a subfield of control engineering which concerns itself with monitoring a system , identifying when a  <word>fault</word> has occurred , and pinpointing the type of fault and its location .	F
John Kennedy ,  <word>Lincoln</word> presidente hautatu berriaren bizkartzain denak , hau hiltzeko konspirazio bat agerian utziko du . Kennedyk bere nagusiei horren berri ematen die , baina horiek haren kontura barre egiteaz gain , txorakeria bat irizten diote .	The religious views of Abraham Lincoln are a matter of interest among scholars and the public . Lincoln grew up in a highly religious Baptist  <word>family</word> . He never joined any Church , and was a skeptic as a young man and sometimes ridiculed revivalists .	F
Fenomenoa Lurrean ez ezik , Urano , Jupiter , Saturno eta beste hainbat planetatan ere gertatzen da . Izan ere , planeta horiek guztiek polo magnetikoak eta zinturoi erradioaktibo izugarriak dituzte . Aurora polarra  <word>Hubble</word> teleskopioari esker ikus dezakegu .	Kentucky Route 590 ( KY 590 ) is a state highway that runs from U.S. Route 27 and Bass Avenue in northeastern Stanford to Kentucky Route 52 at Hedgeville via  <word>Hubble</word> .	F
Gehienetan , eskoletan ikasleak talde edo  <word>ikasgeletan</word> banatzen dira , adina edo ezaguera - mailaren arabera . Bertan , gaiaren araberako eskolak edo lezioak ( matematika , hizkuntza , musika , ...) ikasten dituzte , curriculum baten arabera , irakasleak emandako hitzezko edo irudizko azalpenei esker , eskola ordutegi bati jarraiki eta modu antolatu batean .	In the Haskell standard library , the three-way comparison function codice_8 is defined for all types in the codice_11  <word>class</word> ; it returns type codice_12 , whose values are codice_13 ( less than ) , codice_14 ( equal ) , and codice_15 ( greater than ) :	F
Zaindariak gehienetan Burgosko probintzia n eta Errioxan kontratatuak izan ziren . Hilketaren ondorioz , Espainiako Gobernua k bere ama eta emazteak ordainsaria eman zien , batez ere  <word>Leóngo</word> apezpikua karlistekin bat egin ondoren elizbarrutia hartatik ateratako diruarekin . Probintzia bien aldizkari ofizialetan 1834 eta 1840 artean hainbat aldiz ordainsari hauen berri ematen zituzten , zaindari eta bere senideen izenak ezagutarazten dituztenak .	The World Heritage cities : Ávila , Salamanca and Segovia ; the Way of St. James that passes through the  <word>provinces</word> of Burgos , Palencia and León , and the ducal town of Lerma , are the mainstays of cultural tourism in Castile and León .	F
Bestalde , Agameda ( grekoz , Ἀγαμήδη ) Homero idazleak hainbatetan aipatutako figura dugu , Troiako Gerra n sendalari eta azti gisa aritzeagatik ( K . a 1194 - 1184 . urteen inguruan ). Grezian medikuntzaren esparruan legalki garatu zen lehendabiziko emakumea , Agnodize dugu ,  <word>Atenas</word> en , K . a 350 . urtean zehazkiago . Hala ere , medikuntza klaseak hartu eta mediku - lana burutzeko gizon gisa janztera behartua ikusi zuen bere burua , ikasle eta ginekologa esanguratsu izan arren , bere emakume identitatea argitu ezinik .	They are cognate to the `` Norns `` of Norse mythology , the `` Moirai `` of  <word>Greece</word> , and the Fates of Rome , all descended from the Proto-Indo-European religion 's three spinsters of fate .	F
Zinema n hainbat pelikula girotu dute barruti honetan . Denen artean , Woody  <word>Allen</word> zuzendari eta aktore new yorktarra nabarmendu izan da auzo hau aukeratuz ("" Manhattan "" eta "" Manhattan Murder Mystery "", besteak beste ).	Not a whole genius , but a near genius '' . Dick Cavett served as the host , but Allen was absent , editing ``  <word>Manhattan</word> `` . Guests at the event included Diane Keaton , Kurt Vonnegut , and Andy Warhol .	F
Taxonomia biologikoan , ordena organismoen sailkapenaren maila taxonomiko bat da . Maila hau  <word>klasearen</word> eta familiaren artean dago . Badaude tarteko azpimailak ere , hala nola klasearen eta ordenaren artean dagoen goiordena , edo ordenaren azpitik dagoen azpiordena .	The 1916 United States Senate election in Minnesota took place on November 7 , 1916 . It was the first election for either  <word>class</word> of U.S . Senator s held in Minnesota after the ratification of the Seventeenth Amendment to the United States Constitution , which established the popular election of United States Senators .	F
Voyager 2 zunda , bere bikia baino 16 egun lehenago jaurti zuten , Voyager 1 izenekoa . ibilbidea bere lagunarena baino mantsoagoa izan zen , hala ,  <word>Jupiter</word> eta Saturno aztertzeaz gain , Urano eta Neptuno ere aztertu ahal izateko . Lau planetetara iritsi ahal izateko , Voyager 2 zundaren jaurtiketa berezia izan zen , izan ere , hau atmosfera tik at eramateko ardura zuen Titan III suziriaren indar osoa baliatu zuten .	After the Roman conquest of Greece , he was conflated with the Greek Titan Cronus , becoming known as a god of time . Saturn 's consort was his sister Ops , with whom he fathered  <word>Jupiter</word> , Neptune , Pluto , Juno , Ceres and Vesta .	F
Sindikalismo a eta teknologia aldaketa , informazio aren teknologia berriak , gizarte mugimendu ak ,  <word>boluntariotza</word> , indarkeria eta politika Euskadin ... bezalako gaiak landutako artikulu eta liburu ugarien idazle eta idazle kide dugu .	He served as an officer in Northern Ireland 's Royal Ulster Constabulary 's ( RUC ) Special Patrol Group ( SPG ) ( a tactical reserve unit ) , and was a  <word>volunteer</word> in the illegal Ulster Volunteer Force ( UVF ) .	F
Zitoplasma zelula eukariotoetan zein prokariotoetan  <word>nukleoaren</word> eta mintz plasmatikoaren artean dagoen protoplasmaren atala da . Zitoplasma zitosol deritzon egituraz osatuta dago , eta bertan organuluak daude . Zitoplasmaren funtzio nagusiak dira zelula - organuluak barne hartzea eta horien mugimendua ahalbidetzea .	This magnetic field is induced by an interaction between the ionosphere and the solar wind , rather than by an internal dynamo in the  <word>core</word> like the one inside Earth .	F
A - 2 edo Ipar - Ekialdeko Autobia Madril eta El Pertus lotzen dituen autobia da ,  <word>Guadalajara</word> , Zaragoza , Lleida , Bartzelona eta Girona tik igarotzen delarik , besteak beste . 780 kilometroko luzera du .	The most notable towns in the region are : Almonacid de Zorita , Brihuega , Cifuentes , Guadalajara , Illana , Priego , Jadraque ,  <word>Mondéjar</word> , Pastrana , Sacedón , Trillo and Villalba del Rey .	F
